concepto,descripcion,source,num_tokens
ciclo de vida de bots,"La singularidad tecnológica es el advenimiento hipotético de inteligencia artificial general (también conocida como «inteligencia artificial fuerte», del inglés strong ai).",Wiki_SerpAPI,27
impacto de rpa en el roi,La automatización de procesos robóticos (rpa) es una forma de automatización de procesos comerciales basados en robots de software (bot) o agentes de inteligencia artificial (ia).,Wiki_SerpAPI,33
optimización de procesos con rpa,"Una automatización robótica de procesos, o rpa (robotic process automation), es una forma naciente de automatización de los procesos de negocio que replica las acciones de un ser humano interactuando con la interfaz de usuario de un sistema informático, liberándose de la dependencia de apis de programación.",Wiki_SerpAPI,53
implementación de rpa,"Una automatización robótica de procesos, o rpa (robotic process automation), es una forma naciente de automatización de los procesos de negocio que replica las acciones de un ser humano interactuando con la interfaz de usuario de un sistema informático, liberándose de la dependencia de apis de programación.",Wiki_SerpAPI,53
escalabilidad en rpa,"Una automatización robótica de procesos, o rpa (robotic process automation), es una forma naciente de automatización de los procesos de negocio que replica las acciones de un ser humano interactuando con la interfaz de usuario de un sistema informático, liberándose de la dependencia de apis de programación.",Wiki_SerpAPI,53
rpa en la nube,"La fintech, fintec o tecnología financiera (del inglés financial technology) es una industria financiera que aplica nuevas tecnologías a actividades financieras y de inversión.",Wiki_SerpAPI,28
seguridad en rpa,"La fintech, fintec o tecnología financiera (del inglés financial technology) es una industria financiera que aplica nuevas tecnologías a actividades financieras y de inversión.",Wiki_SerpAPI,28
análisis predictivo en rpa,"La automatizacióninteligente (ia), o la automatización de procesos inteligente, es un término de software que se refiere a una combinación de inteligencia artificial (ia) y automatización de procesos robóticos (rpa).",Wiki_SerpAPI,39
inteligencia artificial en rpa,"La automatizacióninteligente (ia), o la automatización de procesos inteligente, es un término de software que se refiere a una combinación de inteligencia artificial (ia) y automatización de procesos robóticos (rpa).",Wiki_SerpAPI,39
automatización de atención al cliente,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",Wiki_SerpAPI,56
transformada rápida de fourier,"Una transformación rápida de fourier (fft) es un algoritmo que calcula la transformación discreta de fourier (dft) de una secuencia, o su inverso (idft).",Wiki_SerpAPI,32
filtro pasa altos,Un filtro de paso alto (hpf) es un filtro electrónico que pasa señales con una frecuencia superior a cierta frecuencia de corte y atenúa señales con frecuencias inferiores a la frecuencia de corte.,Wiki_SerpAPI,36
filtro rechaza banda,Los clasificadores naive bayes son populares estadísticas técnicas de filtrado de email.,Wiki_SerpAPI,13
transformada z,"En matemáticas y procesamiento de señales, la transformación z convierte una señal de tiempo discreta, que es una secuencia de números reales o complejos, en una representación compleja de dominio de frecuencia valorada (dominio z o plano z).",Wiki_SerpAPI,44
análisis de espectro,"En el análisis de series de tiempo, el análisis de espectro singular (ssa) es un método de estimación espectral no paramétrica.",Wiki_SerpAPI,25
señales determinísticas,"En matemáticas, informática y física, un sistema determinista es un sistema en el que no hay aleatoriedad involucrada en el desarrollo de los estados futuros del sistema.",Wiki_SerpAPI,30
señales aleatorias,El aprendizaje no supervisado es un método de aprendizaje automático (aa) donde un modelo se ajusta a las observaciones.,Wiki_SerpAPI,22
ruido en señales,La reducción de ruido es un proceso que consiste en eliminar el ruido de una señal.,Wiki_SerpAPI,17
sistema lineal e invariante en el tiempo,"Un gráfico de flujo de señal ( sfg ), inventado por claude shannon, pero a menudo llamado gráfico de mason en honor a samuel jefferson mason quien acuñó el término, es un diagrama de flujo especializado, un grafo dirigido en el cual los nodos representan variables del sistema y las ramas (aristas, arcos o flechas) representan conexiones funcionales entre pares de nodos.",Wiki_SerpAPI,70
interpolación de señales,La segmentación es uno de los problemas generales del campo de la visión artificial y consiste en dividir una imagen digital en varias regiones (grupos de píxeles) denominadas segmentos.,Wiki_SerpAPI,32
dizaje de señales,El aprendizaje no supervisado es un método de aprendizaje automático (aa) donde un modelo se ajusta a las observaciones.,Wiki_SerpAPI,22
filtrado digital,"El filtrado colaborativo (cf) es, además del filtrado basado en el contenido, una de las dos técnicas principales utilizadas por los sistemas de recomendación.",Wiki_SerpAPI,29
filtrado analógico,"En el aprendizaje automático, una red neuronal artificial (abreviada ann o nn) es un modelo dentro de los llamados sistemas conexionistas, inspirado en la estructura y función de las redes neuronales biológicas en los cerebros animales.",Wiki_SerpAPI,41
ruido de banda limitada,"En teoría de la información, el teorema de shannon-hartley es una aplicación del teorema de codificación para canales con ruido.",Wiki_SerpAPI,22
detección de bordes en señales,La segmentación es uno de los problemas generales del campo de la visión artificial y consiste en dividir una imagen digital en varias regiones (grupos de píxeles) denominadas segmentos.,Wiki_SerpAPI,32
análisis de señales multiresolución,"En el procesamiento de señales, el procesamiento de señal multidimensional cubre todo el procesamiento de la señal realizado utilizando señales y sistemas multidimensionales.",Wiki_SerpAPI,25
heatmaps,Un mapa de calor (o mapa de calor) es una técnica de visualización de datos bidimensional que representa la magnitud de los valores individuales dentro de un conjunto de datos como color.,Wiki_SerpAPI,35
gráficos de torta,"Bruno munari (24 de octubre de 1907-29 de septiembre de 1998) fue ""uno de los mejores actores del arte, diseño y gráficos del siglo xx"".",Wiki_SerpAPI,31
gráficos de área,Las redes neuronales graph (gnn) son redes neuronales artificiales especializadas diseñadas para tareas cuyas entradas son gráficos.,Wiki_SerpAPI,20
diagramas de dispersión con burbujas,"En ciencias, una magnitud adimensional o magnitud de dimensión uno es una cantidad sin una dimensión física asociada, siendo por tanto un número puro que permite describir una característica física sin dimensión ni unidad de expresión explícita, y que como tal, siempre tiene una dimensión de 1.",Wiki_SerpAPI,52
mapas coropléticos,"Un mapa de coro (del antiguo griego χῶρος (khôros) 'área, región' y πλῆθος (plêthos) 'multitud') es un tipo de mapa temático estadístico que utiliza la pseudocolor, lo que significa el color correspondiente con un agregado de un sumario de una característica geográfica dentro de la enumeración espatial de las unidades de enumeración espatial, como la densidad de la población o la densidad o percapita en el ingreso.",Wiki_SerpAPI,81
gráficos de series temporales,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",Wiki_SerpAPI,56
gráficos de densidad,"En estadísticas, la estimación de densidad del núcleo (kde) es la aplicación de suavizado del núcleo para la estimación de densidad de probabilidad, es decir, un método no paramétrico para estimar la función de densidad de probabilidad de una variable aleatoria basada en kernels como peso.",Wiki_SerpAPI,52
mapas de calor geográficos,"El movimiento ambientalista, también conocido como ambientalismo, movimiento ecologista o movimiento verde, es un conjunto diverso de corrientes de pensamiento y movimientos sociales enfocados en la protección del medio ambiente.",Wiki_SerpAPI,34
diagramas de sankey,"Los diagramas de sankey son una técnica de visualización de datos o un diagrama de flujo que enfatiza el flujo/movimiento/cambio de un estado a otro o una vez a otra, en la que el ancho de las flechas es proporcional a la velocidad de flujo de la propiedad extensa representada.",Wiki_SerpAPI,56
gráficos de pareto,"En estadísticas, la estimación de densidad del núcleo (kde) es la aplicación de suavizado del núcleo para la estimación de densidad de probabilidad, es decir, un método no paramétrico para estimar la función de densidad de probabilidad de una variable aleatoria basada en kernels como peso.",Wiki_SerpAPI,52
