concepto,descripcion,concept,source,num_tokens
neuronal prealimentada,Una red neuronal prealimentada (feed-forward eninglés) es una red neuronal artificial donde las conexiones entre las unidades no forman un ciclo.,pre -healled neuronal,Wiki_SerpAPI,24
pln,"Una red lógica probabilística (pln) es un enfoque conceptual, matemático y computacional para la inferencia incierta.",pln,Wiki_SerpAPI,20
cln,"En matemáticas, la división binaria es una técnica para acelerar la evaluación numérica de muchos tipos de series con términos racionales.",cln,Wiki_SerpAPI,23
no lineal,"La reducción de la dimensionalidad no lineal, también conocida como aprendizaje múltiple, es cualquiera de las diversas técnicas relacionadas que tienen como objetivo proyectar datos de alta dimensión, potencialmente existentes en los colectores no lineales que no pueden capturarse adecuadamente mediante métodos de descomposición lineal, en los cambios de latentes de dimensióninferior, con el espacio de la altura de los datos de los datos bajos en el espacio de baja dimensional, o el aprendizaje del mapeo en sí.",nonlinear,Wiki_SerpAPI,85
no estacionariedad,"En estadística, los métodos de montecarlo basados en cadenas de markov (mcmc por sus siglas eninglés, markov chain montecarlo) comprenden una clase de algoritmos para el muestreo de una distribución de probabilidad.",no parkariousness,Wiki_SerpAPI,37
no hay una sola respuesta correcta,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",there is not a single correct answer,Wiki_SerpAPI,30
detección de novedades,"En matemáticas aplicadas, el análisis topológico de los datos (eninglés: topological data analysis) (tda) es un enfoque el análisis de conjuntos de datos que utiliza técnicas de topología.",news detection,Wiki_SerpAPI,35
inferencia sin conexión,"La inferencia bayesiana (/ ˈbeɪziən/ bay-zee -ən o/ ˈbeɪʒən/ bay-zhən) es un método de inferencia estadística en la que el teorema de bayes se usa para calcular una probabilidad de una hipótesis, dada evidencia previa, y actualizarla a medida que se dispone de más información disponible.",without connection inference,Wiki_SerpAPI,51
codificación one-hot,"En los circuitos digitales y el aprendizaje automático, un único-hot es un grupo de bits entre los cuales las combinaciones legales de valores son solo aquellas con un solo alto (1) bit y todos los demás bajos (0).",one-hot coding,Wiki_SerpAPI,44
aprendizaje en un intento,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",learning in an attempt,Wiki_SerpAPI,56
instrucción con un solo ejemplo,La ingeniería de instrucción (prompt engineering) es el proceso de estructurar un texto que puede ser interpretado y comprendido mediante un modelo de inteligencia artificial generativa.,instruction with a single example,Wiki_SerpAPI,29
uno frente a todos,"El aprendizaje por refuerzo o aprendizaje reforzado (eninglés: reinforcement learning) es un área del aprendizaje automático (aa) inspirada en la psicología conductista, cuya ocupación es determinar qué acciones debe escoger un agente de software en un entorno dado con el fin de maximizar alguna noción de ""recompensa"" o premio acumulado.",one in front of everyone,Wiki_SerpAPI,59
inferencia en línea,La inferencia estadística es el proceso de uso del análisis de datos para inferir las propiedades de una distribución de probabilidad subyacente.,online inference,Wiki_SerpAPI,23
optax,Google jax，是google开发的用于变换数值函数的python机器学习框架。它结合了修改版本的autograd（自动通过函数的微分获得其梯度函数），和tensorflow的xla（加速线性代数）。它被设计为尽可能的遵从numpy的结构和工作流程，并协同工作于各种现存的框架如tensorflow和pytorch。.,optax,Wiki_SerpAPI,4
sesgo de homogeneidad de los demás,"El aprendizaje federado (también conocido como aprendizaje colaborativo) es una técnica de aprendizaje automático en un entorno donde múltiples entidades (a menudo llamadas clientes) capacitan en colaboración un modelo mientras mantienen sus datos descentralizados, en lugar de almacenarse centralmente.",homogeneity bias of others,Wiki_SerpAPI,45
detección de valores atípicos,"En el análisis de datos, la detección de anomalías (también denominada detección atípica y, a veces, como detección de novedad) generalmente se entiende como la identificación de elementos, eventos u observaciones raros que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",detection of atypical values,Wiki_SerpAPI,61
los valores atípicos,"En el análisis de datos, la detección de anomalías [también denominada detección de valores atípicos (eninglés: outlier detection)] y, en ocasiones, detección de rarezas suele entenderse como la identificación de elementos, sucesos u observaciones poco frecuentes que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",atypical values,Wiki_SerpAPI,68
evaluación fuera del modelo,"Aprendizaje de clasificación o aprendizaje automático de clasificación (mlr, por sus siglas eninglés) es la aplicación de aprendizaje automático, típicamente supervisado, semisupervisado o aprendizaje reforzado en la construcción de modelos de clasificación para sistemas de recuperación de información.",evaluation outside the model,Wiki_SerpAPI,44
capa de salida,Dropout es una técnica de regularización para reducir el sobreajuste en redes neuronales artificiales.,output layer,Wiki_SerpAPI,15
datos empaquetados,Random forest é un metaalgoritmo de aprendizaxe automática (machine learning) deseñado como unha modificación substancial da idea de empaquetado (bagging) que constrúe unha gran colección de árbores sen correlación para posteriormente calcular a súa media.,packaged data,Wiki_SerpAPI,40
ajuste eficiente de parámetros,"En el aprendizaje automático, la optimización o la ajuste del hiperparameter es el problema de elegir un conjunto de hiperparámetros óptimos para un algoritmo de aprendizaje.",efficient parameter adjustment,Wiki_SerpAPI,28
servidor de parámetros,El aprendizaje federado (también llamado aprendizaje colaborativo) es una técnica deaprendizaje automático que entrena un algoritmo através de una arquitectura descentralizada formada por múltiples dispositivos los cuales contienen sus propios datos locales y privados.,parameter server,Wiki_SerpAPI,37
actualización de parámetros,"En el aprendizaje automático, un hiperparámetro es un parámetro que se puede establecer para definir cualquier parte configurable del proceso de aprendizaje de un modelo.",parameter update,Wiki_SerpAPI,27
estrategia de partición,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que puedan aprender de los datos y hacer predicciones sobre ellos.",partitioning strategy,Wiki_SerpAPI,28
pax,"Paxata es una compañía de software de propiedad privada con sede en redwood city, california.",pax,Wiki_SerpAPI,17
importancias de las variables de permutación,Shap es una librería para realizar inteligencia artificial explicable (xai por sus siglas ininglés explainable artificial intelligence).,importance of permutation variables,Wiki_SerpAPI,20
plm,"Patientslikeme (plm) es una plataforma integrada de la comunidad, la gestión de la salud y los datos del mundo real.",plm,Wiki_SerpAPI,24
agrupación,El análisis o la agrupación de clúster es la tarea de agrupar un conjunto de objetos de tal manera que los objetos en el mismo grupo (llamado clúster) son más similares (en algún sentido específico definido por el analista) entre sí que a los de los de otros grupos (clústeres).,group,Wiki_SerpAPI,57
posprocesamiento,Unity software inc.,postprocessing,Wiki_SerpAPI,4
modelo después del entrenamiento,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que puedan aprender de los datos y hacer predicciones sobre ellos.",model after training,Wiki_SerpAPI,28
auc de pr,El área parcial bajo la curva roc (pauc) es una métrica para el rendimiento del clasificador binario.,auc de pr,Wiki_SerpAPI,20
curva de precisión-recuperación,"En reconocimiento de patrones, recuperación de información, detección de objetos y clasificación (aprendizaje automático), precisión y retiro son métricas de rendimiento que se aplican a los datos recuperados de una colección, corpus o espacio de muestra.",precision-recuum curve,Wiki_SerpAPI,43
sesgo de predicción,"En estadística y aprendizaje automático, el dilema entre sesgo y varianza describe la relación entre la complejidad de un modelo, la exactitud de sus predicciones y su capacidad para realizar predicciones sobre datos no observados previamente que no se utilizaron para entrenar el modelo.",prediction bias,Wiki_SerpAPI,47
