concepto,descripcion,concept,source,num_tokens
escalado de modelos,"Un transformador es un modelo de aprendizaje profundo que usa el mecanismo de autoatención, en el que se le da un peso diferente a cada parte de la entrada.",model scaling,Wiki_SerpAPI,31
entrenamiento distribuido,El aprendizaje federado (también llamado aprendizaje colaborativo) es una técnica deaprendizaje automático que entrena un algoritmo através de una arquitectura descentralizada formada por múltiples dispositivos los cuales contienen sus propios datos locales y privados.,distributed training,Wiki_SerpAPI,37
detección de bordes,"La detección de borde incluye una variedad de métodos matemáticos que apuntan a identificar bordes, definidos como curvas en una imagen digital a la que el brillo de la imagen cambia bruscamente o, más formalmente, tiene discontinuidades.",edges detection,Wiki_SerpAPI,41
convolución en imágenes,"En el procesamiento de imágenes, un núcleo, una matriz de convolución o máscara es una pequeña matriz utilizada para desenfoque, afilado, estampado, detección de bordes y más.",convolution in images,Wiki_SerpAPI,33
mapas de características,"En el aprendizaje automático y el reconocimiento de patrones, una característica es una propiedad individual medible o característica de un conjunto de datos.",features maps,Wiki_SerpAPI,25
pooling,"En las redes neuronales, una capa de agrupación es un tipo de capa de red que baja y agrega información que se dispersa entre muchos vectores en menos vectores.",pooling,Wiki_SerpAPI,31
normalización de imágenes,La segmentación es uno de los problemas generales del campo de la visión artificial y consiste en dividir una imagen digital en varias regiones (grupos de píxeles) denominadas segmentos.,normalization of images,Wiki_SerpAPI,32
filtro de mediana,"El filtro mediano es una técnica de filtrado digital no lineal, a menudo utilizado para eliminar el ruido de una imagen, señal y video.",medium filter,Wiki_SerpAPI,27
transformada de radón,"La transformación hough (/hʌf/) es una técnica de extracción de características utilizada en análisis de imágenes, visión por computadora, reconocimiento de patrones y procesamiento de imágenes digitales.",radon transformed,Wiki_SerpAPI,32
anotación de imágenes,La segmentación es uno de los problemas generales del campo de la visión artificial y consiste en dividir una imagen digital en varias regiones (grupos de píxeles) denominadas segmentos.,annotation of images,Wiki_SerpAPI,32
ajuste de contraste,La corrección de gamma o gamma es una operación no lineal utilizada para codificar y decodificar los valores de luminancia o tristimulus en los sistemas de videos o de imágenes fijas.,contrast adjustment,Wiki_SerpAPI,32
registro de imágenes,El registro de imágenes es el proceso de transformación de diferentes conjuntos de datos en un sistema de coordenadas.,image record,Wiki_SerpAPI,20
extracción de características,"En aprendizaje de máquina y estadística, selección de característica, también conocida como selección de variable, selección de atributo o selección de subconjunto variable, es el proceso de seleccionar un subconjunto de características pertinentes (variables, predictores) para su uso en construcción de modelos.",characteristics extraction,Wiki_SerpAPI,50
reconstrucción 3d,"En la visión por computadora y los gráficos por computadora, la reconstrucción 3d es el proceso de captura de la forma y la apariencia de objetos reales.",3d reconstruction,Wiki_SerpAPI,29
esteganografía de imágenes,"La esteganografía (/ ˌstɛɛnɒrəfi/ ⓘ steg -ə-nog-rə-fee) es la práctica de representar información dentro de otro mensaje o objeto físico, de tal manera que la presencia de la información oculta no sea evidente para el examen de una persona desprevenida.",image steganography,Wiki_SerpAPI,44
segmentación basada en color,La segmentación es uno de los problemas generales del campo de la visión artificial y consiste en dividir una imagen digital en varias regiones (grupos de píxeles) denominadas segmentos.,color -based segmentation,Wiki_SerpAPI,32
eliminación de datos faltantes,"En estadística, los datos faltantes o valores faltantes ocurren cuando no se almacena un valor de datos para la variable en una observación.",removal data,Wiki_SerpAPI,25
detección de valores atípicos,"En el análisis de datos, la detección de anomalías (también denominada detección atípica y, a veces, como detección de novedad) generalmente se entiende como la identificación de elementos, eventos u observaciones raros que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",detection of atypical values,Wiki_SerpAPI,61
normalización de datos,La escala de características es un método utilizado para normalizar el rango de variables o características independientes de los datos.,data standardization,Wiki_SerpAPI,21
estandarización de datos,La escala de características es un método utilizado para normalizar el rango de variables o características independientes de los datos.,data standardization,Wiki_SerpAPI,21
codificación de variables categóricas,"En programación, programación de expresión de genes (peg) es un algoritmo evolutivo que crea programas o modelos.",categorical variable coding,Wiki_SerpAPI,21
label encoding,"En los circuitos digitales y el aprendizaje automático, un único-hot es un grupo de bits entre los cuales las combinaciones legales de valores son solo aquellas con un solo alto (1) bit y todos los demás bajos (0).",label enoding,Wiki_SerpAPI,44
manejo de valores nulos,"En sql, null o null es un marcador especial utilizado para indicar que no existe un valor de datos en la base de datos.",null values management,Wiki_SerpAPI,26
escalado de características,La escala de características es un método utilizado para normalizar el rango de variables o características independientes de los datos.,characteristics scaling,Wiki_SerpAPI,21
filtrado de datos,El filtrado colaborativo (fc) es una técnica utilizada por algunos sistemas recomendadores.,data filtering,Wiki_SerpAPI,15
eliminación de duplicados,"En estadística y aprendizaje automático, la fuga (también conocida como fuga de datos o de objetivos) es el uso de información en el proceso de formación del modelo que no se esperaría que estuviera disponible en el momento de la predicción, lo que hace que las puntuaciones predictivas (métricas) sobreestimen la utilidad del modelo cuando se ejecuta en un entorno de producción.",duplicate elimination,Wiki_SerpAPI,69
agrupación de datos,"El método de agrupamiento para el manejo de datos (eninglés: group method of data handling, gmdh) es una familia de algoritmos inductivos para la modelación matemática computacional de conjunto de datos multi-paramétricos que caracteriza completamente la optimización estructural y paramétrica automática de modelos.",data grouping,Wiki_SerpAPI,48
conversión de tipos de datos,"En la informática y la programación de computadoras, un tipo de datos (o simplemente tipo) es una recopilación o agrupación de valores de datos, generalmente especificado por un conjunto de valores posibles, un conjunto de operaciones permitidas en estos valores y/o una representación de estos valores como tipos de máquina.",data type conversion,Wiki_SerpAPI,58
revisión de tipos de datos,"En aprendizaje automático (aa) y minería de datos, el aprendizaje supervisado es una técnica para deducir una función a partir de datos de formación.",data type review,Wiki_SerpAPI,28
fusión de conjuntos de datos,"En estadística y aprendizaje automático, los métodos por conjuntos utilizan múltiples algoritmos de aprendizaje para obtener un rendimiento predictivo mejor que el que podría obtenerse con cualquiera de los algoritmos de aprendizaje constituyentes por sí solos.",fusion of data sets,Wiki_SerpAPI,38
eliminación de columnas irrelevantes,"La limpieza de datos o la limpieza de datos es el proceso de identificación y corrección (o eliminación) de registros corruptos, inexactos o irrelevantes de un conjunto de datos, tabla o base de datos.",elimination of irrelevant columns,Wiki_SerpAPI,39
interpolación de datos,La asimilación de datos es una disciplina matemática que trata de combinar de forma óptima la teoría (normalmente en forma de modelo numérico) con las observaciones.,data interpolation,Wiki_SerpAPI,29
identificación de valores extremos,La teoría del valor extremo o el análisis de valor extremo (eva) es el estudio de extremos en las distribuciones estadísticas.,identification of extreme values,Wiki_SerpAPI,24
recodificación de variables,"En el análisis de regresión, una variable ficticia (también conocida como variable indicadora o simplemente ficticia) es una que toma un valor binario (0 o 1) para indicar la ausencia o presencia de algún efecto categórico que se puede esperar que cambie el resultado.",variable recoding,Wiki_SerpAPI,50
validación de rangos de datos,Silhouette se refiere a un método de interpretación y validación de la coherencia dentro del análisis de grupos.,validation of data ranges,Wiki_SerpAPI,19
codificación de fechas,El sesgo algorítmico ocurre cuando un sistema informático refleja los valores de los humanos que estánimplicados en la codificación y recolección de datos usados para entrenar el algoritmo.,dates coding,Wiki_SerpAPI,29
